artist_all,artist_base,rank,song,year,artist_featured,song_clean,artist_clean,lyrics,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,valence,duration_min,num_words,words_per_sec,num_uniq_words,decade,uniq_ratio,artist,link,text,id,type,uri,track_href,analysis_url,duration_ms,violence_content_count,violence_avg_severity,drug_content_count,drug_avg_severity,hate_speech_content_count,hate_speech_avg_severity,profanity_content_count,profanity_avg_severity,mental_slurs_content_count,mental_slurs_avg_severity,religious_slurs_content_count,religious_slurs_avg_severity,racial_slurs_content_count,racial_slurs_avg_severity,sexual_content_content_count,sexual_content_avg_severity
",6RIEuDXPWSDSbRdoawJoCX,audio_features,spotify:track:6RIEuDXPWSDSbRdoawJoCX,https://api.spotify.com/v1/tracks/6RIEuDXPWSDSbRdoawJoCX,https://api.spotify.com/v1/audio-analysis/6RIEuDXPWSDSbRdoawJoCX,400907.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,The Green And Black,,,,,,2.97e-05,0.188,0.958,1.0,0.768,2.0,0.091,-5.012,1.0,,,0.151,181.842,4.0,0.171,,,,,,,Overkill,/o/overkill/the+green+and+black_20874012.html,"Mama's revolution has all gone into black  
Sin through seven deadly holes, lines up behind your back  
I do enjoy your company, we travel in a pack  
Bloodstains and scars the badges of the green and black  
  
You and me  
Eternity  
You and me  
Forever we... Fly  
  
Hey maybe you're a minute away  
You can't get her with nothing to say  
And Once you're in, you're never going back  
Hey maybe you just don't care  
You can't get here and you can't get there  
Once you're gone, you're never going back  
The green and black  
  
Filthy, little secrets, hide inside your head  
Right behind your values, kept until you're dead  
I do enjoy the language, nor understand what's said  
I fill the holes with madness, green and black and red  
  
Shock  
We get to slipping away  
You get the breakdown  
We get the joke of the day  
You get the shakedown  
Shock, blind, run and  
Give it a play  
Load ten ton and  
Slipping away  
We get the slipping away  
But you get the meltdown  
Come on slipping away  
Give me the breakdown  
Slipping away

",1Wcxp0BkiH4Eik1Mc8wvTa,audio_features,spotify:track:1Wcxp0BkiH4Eik1Mc8wvTa,https://api.spotify.com/v1/tracks/1Wcxp0BkiH4Eik1Mc8wvTa,https://api.spotify.com/v1/audio-analysis/1Wcxp0BkiH4Eik1Mc8wvTa,491973.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Walk Through Fire,,,,,,0.000583,0.505,0.938,1.0,0.107,8.0,0.0857,-5.139,1.0,,,0.08,81.023,4.0,0.564,,,,,,,Overkill,/o/overkill/walk+through+fire_20728169.html,"Wake a little woozy, feeling shitty  
Overdone, overtired  
Walking like you lose, just shitty  
Wherever you go  
  
Are you happy with the congregation?  
Do you find that you always need more?  
Are you wishing on a constellation?  
Do you find that your throat's always sore?  
  
You know what they needed  
You know what they like  
You got them believing  
That all of it's right  
  
One moment, one man  
One time does the best he can  
One push and one desire  
One time to walk through fire  
  
Got an itty, bitty, shitty, over  
Now start the fire  
Just enough pity left to start  
What you don't want to know  
  
Are you happy with your contribution?  
Do you find that you always want more?  
Are you praying for the revolution?  
Looking forward to your day in court  
  
You know what they needed  
You know what they like  
You got them believing  
That all of it's right  
  
One moment, one man  
One time does the best he can  
One push and one desire  
One time to walk through fire  
  
One moment, one man  
One time does the best he can  
One push and one desire  
One time to walk through fire  
  
You know what they needed  
You know what they like  
You got them believing all  
  
One moment, one man  
One time does the best he can  
One push and one desire  
One time to walk through fire  
  
One moment, one man  
One time does the best he can  
One push and one desire  
One time to walk through fire

",0xmapZ2U4aHu44f4wI82Ed,audio_features,spotify:track:0xmapZ2U4aHu44f4wI82Ed,https://api.spotify.com/v1/tracks/0xmapZ2U4aHu44f4wI82Ed,https://api.spotify.com/v1/audio-analysis/0xmapZ2U4aHu44f4wI82Ed,248173.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,War Pigs,,,,,,0.000117,0.182,0.946,1.0,0.0927,3.0,0.904,-8.167,0.0,,,0.132,102.756,4.0,0.273,,,,,,,Ozzy Osbourne,/o/ozzy+osbourne/war+pigs_20104024.html,"Witches gather at black masses  
Bodies burning in red ashes  
On the hill the chruch in ruin  
Is the scene of evin doin'  
  
Is the place for all bad sinners  
Watch them eating dead rat cinder  
I guess it's the same  
Where ever you may go  
  
Oh, Lord yeah  
  
Carrying banners which denounce the Lord  
See me rocking in my grave  
See devil anoint my head with their black blood  
See them stick the stake through me  
  
Don't hold me back 'cause I just gotta go  
Satan's got a hold on my soul now  
Look in my brain and there was blood and seed  
Look in my eyes and there I go  
Yeah  
  
On the scene a priest appears  
Sinners falling at his knees  
Satan sends out funeral pyres  
Casts the priest into the fire  
  
It's the place for all bad sinners  
Watch them eating dead rat cinder  
I guess it's the same  
Where ever you may go  
  
Oh, Lord yeah

",0T6T2Zhy93efoPhG7SLfW0,audio_features,spotify:track:0T6T2Zhy93efoPhG7SLfW0,https://api.spotify.com/v1/tracks/0T6T2Zhy93efoPhG7SLfW0,https://api.spotify.com/v1/audio-analysis/0T6T2Zhy93efoPhG7SLfW0,557067.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Jeremy,,,,,,0.0404,0.285,0.846,1.0,0.0,2.0,0.182,-6.472,1.0,,,0.0438,108.808,4.0,0.287,,,,,,,Pearl Jam,/p/pearl+jam/jeremy_20106370.html,"At home  
Drawing pictures  
Of mountain tops  
With him on top  
Lemon yellow sun  
Arms raised in a V  
  
Dead lay in pools of maroon below  
Daddy didn't give attention  
To the fact that mommy didn't care  
King Jeremy the wicked  
Ruled his world  
  
Jeremy spoke in class today  
Jeremy spoke in class today  
Clearly I remember  
Pickin' on the boy  
  
Seemed a harmless little fuck  
But we unleashed a lion  
Gnashed his teeth  
  
And bit the recess lady's breast  
How could I forget  
He hit me with a surprise left  
My jaw left hurting  
  
Dropped wide open  
Just like the day  
Like the day I heard  
Daddy didn't give affection  
  
And the boy was something mommy wouldn't wear  
King Jeremy the wicked  
Ruled his world  
Jeremy spoke in class today  
Jeremy spoke in class today  
  
Try to forget this,  
Try to erase this,  
From the blackboard.

",62nQ8UZVqR2RMvkJHkcO2o,audio_features,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/tracks/62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/audio-analysis/62nQ8UZVqR2RMvkJHkcO2o,318227.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,My Father's Son,,,,,,0.00495,0.431,0.894,1.0,0.0,7.0,0.274,-5.645,1.0,,,0.0533,180.993,4.0,0.655,,,,,,,Pearl Jam,/p/pearl+jam/my+fathers+son_21068397.html,"I come from a genius, I am my father's son  
Yeah, too bad he was a psychopath and now I'm the next in line  
Lonely nest dear mother, yes, surely she's a work of art  
I never got top dollar, but she gave us all a star  
  
Can I get a reprieve?  
This gene pool don't hurt me  
Can I beg a release  
From the volunteer amputee?  
From the moment I fell  
I called on DNA  
Why such betrayal  
Got me tooth and nail  
  
Yeah, how's about one conversation with nothing else left to be had  
Oh, is this your long lost son, and he's never had dear old dad  
I forget the insemination and for that I'm supposed to be glad  
What a pity you left us so soon to climb your mountain of regret  
  
Can I get a reprieve?  
This gene pool dark and deep  
Can I beg a release?  
Can I volunteer amputee?  
From the moment I fell  
I called on DNA  
Why such betrayal?  
Oh I gotta set sail  
  
Oh real bright light shining as you're trying to breathe in thin air  
Cannot forget you're hiding collected wounds left unhealed  
When every thought you're thinking sinks you darker than the new moon sky  
The faraway lights rising in the whites of your eyes  
  
Now father you're dead and gone and I'm finally free to be me  
Thanks for all your dark gifts for which I've got no sympathy  
I'm living in a walled-up place in the bounds of fifth symphony  
Thanks for this and thanks for that, I gotta let go, learn to see legacy  
  
Can I get a reprieve?  
This gene pool don't hurt me  
Can I beg a release?  
Can I volunteer amputee?  
From the moment I fell  
I called on DNA  
Why such betrayal  
Oh I gotta set sail

",2h1DKQLsgsVcM0Lzw66NLm,audio_features,spotify:track:2h1DKQLsgsVcM0Lzw66NLm,https://api.spotify.com/v1/tracks/2h1DKQLsgsVcM0Lzw66NLm,https://api.spotify.com/v1/audio-analysis/2h1DKQLsgsVcM0Lzw66NLm,185160.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Porch,,,,,,0.00372,0.326,0.935,1.0,7.55e-06,9.0,0.302,-5.69,1.0,,,0.0698,135.762,4.0,0.17,,,,,,,Pearl Jam,/p/pearl+jam/porch_20106373.html,"What the fuck is this world  
Running to, you didn't  
Leave a message, at least I  
Could of learned your voice one last time  
Daily mine field, this could  
Be my time, 'bout you?  
Would you hit me?  
Would you hit me?  
Oh oh oh, oh whoa whoa, oh  
  
All the bills go by, and  
Initiatives are taken up  
By the middle, there ain't gonna be any middle any more  
And the cross I'm bearing home  
Ain't indicative of my place, left the porch  
Left the porch, oh oh oh  
  
Hear my name, take a good look  
This could be the day  
Hold my hand, walk beside me  
I just need to say  
  
Hear my name, take a good look  
This could be the day  
Hold my hand, walk beside me  
I just need to say  
I could not take a-just one day  
I know when I would not ever touch you  
Hold you, feel you in my arms ever again  
  
Yeah, yeah, yeah,  
Yeah, yeah, yeah,  
Yeah, yeah, yeah,  
Yeah, yeah, yeah

",3zNkNyXEeDs2HeAZ0fYqxI,audio_features,spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,https://api.spotify.com/v1/tracks/3zNkNyXEeDs2HeAZ0fYqxI,https://api.spotify.com/v1/audio-analysis/3zNkNyXEeDs2HeAZ0fYqxI,210520.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Rearviewmirror,,,,,,0.00146,0.374,0.961,1.0,0.00036,11.0,0.351,-5.387,0.0,,,0.0656,158.862,4.0,0.437,,,,,,,Pearl Jam,/p/pearl+jam/rearviewmirror_20106421.html,"I took a drive today  
Time to emancipate  
I guess it was the beatings made me wise  
But I'm not about to give thanks, or apologize  
I couldn't breathe, holdin' me down  
Hand on my face, pushed to the ground  
Enmity gaged, united by fear  
Forced to endure what I could not forgive  
  
I seem to look away  
Wounds in the mirror waved  
It wasn't my surface most defiled  
Head at your feet, fool to your crown  
Fist on my plate, swallowed it down  
Enmity gaged, united by fear  
Tried to endure what I could not forgive  
  
Saw things [Repeat x4]  
Clearer [Repeat x2]  
Once you, were in my rearviewmirror  
  
I gather speed from you fucking with me  
Once and for all I'm far away  
I hardly believe, finally the shades, are raised, hey  
  
Saw things so much clearer  
Once you, once you [Repeat x3]  
Rearviewmirror  
  
Saw things so much clearer  
Once you, oh yeah

",5XtyytAig4m3HkO2XXaL9l,audio_features,spotify:track:5XtyytAig4m3HkO2XXaL9l,https://api.spotify.com/v1/tracks/5XtyytAig4m3HkO2XXaL9l,https://api.spotify.com/v1/audio-analysis/5XtyytAig4m3HkO2XXaL9l,283467.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Save You,,,,,,0.0205,0.298,0.947,1.0,0.000408,4.0,0.223,-6.583,0.0,,,0.0637,161.817,4.0,0.558,,,,,,,Pearl Jam,/p/pearl+jam/save+you_20106362.html,"Gonna save you fucker,.not gonna lose you  
Feeling cocky and strong, can't let you go,  
Too important to me  
  
Too important to us, we'd be lost without you  
Baby, let yourself fall, I'm right below you now  
  
And fuck me if I say something you don't want to hear  
And fuck if you only hear what you want to hear  
Fuck me if I care, but I'm not leaving here  
  
You helped me when I was down, I'll help when you're down  
Why are you hitting yourself, c'mon hit me instead  
  
Let's pick up your will, it's grown fat and lazy  
I'm sympathetic as well, don't go on me now  
  
And I'm not living this life without you, I'm selfist and clear  
And you're not leaving here without me, I don't want to be without  
My best friend, wake up to see you could have it all  
  
Cause there is but you, and something within you  
It's taken control, let's beat it, get up let's go  
  
Oh you're in your own world, let's see the whole world  
Let's pick up your soul  
  
And fuck me if I say something you don't want to hear  
And fuck me if you only hear the treble in your head  
Please help, me, to help you, help yourself  
  
Help me help yourself, please want me to, please let me to  
  
Help you

",4ilxCIvCVtBppVykx9UDaX,audio_features,spotify:track:4ilxCIvCVtBppVykx9UDaX,https://api.spotify.com/v1/tracks/4ilxCIvCVtBppVykx9UDaX,https://api.spotify.com/v1/audio-analysis/4ilxCIvCVtBppVykx9UDaX,230027.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,How Does It Feel?,,,,,,0.236,0.727,0.934,1.0,0.0,7.0,0.142,-5.187,1.0,,,0.266,114.013,4.0,0.863,,,,,,,Pharrell Williams,/p/pharrell+williams/how+does+it+feel_20480163.html,"Wooo wooo! [in background]  
Yessur! aha  
New Skateboard P  
Hey!  
Let's go get 'em  
Uh-huh  
Yo, hola  
  
[Verse 1]  
Mearle maire, club muchacho  
Asorted flavours, in they solatos  
Inspire young minds, stacked by Nato's  
With the right determination of a patho  
Running 'cross the water with bricks at his poncho  
Face like a shoot when it's bussin' my glock hold  
Vanity stings, 'til I die when the holy father hands me my wings  
When I was young yo the teacher gave me stanity dreams  
Giving me music like drugs and they handed me things, they shoot it up  
See me on the TV, the cuties they wanna fuck  
Both presidential and plus, they hoop it up  
Got more hits in his zip, who want enough  
I can go back in time, you be Judge Eato  
With my men and ?? I know you thinkin' Neato  
Givin' peace to minutes, something like your T-Vo  
But it's 3 hundred thousand more with no remote  
Take it in the rain, I used to live with Tito  
